,date,Zenith Angle [degrees],Azimuth Angle [degrees],Total Cloud Cover [%],Opaque Cloud Cover [%],Station Pressure [mBar],Precipitable Water [mm],AOD [400nm],AOD [500nm],AOD [675nm],AOD [870nm],AOD [1020nm],SSA [675nm],Asymmetry [675nm],cct
166,2015-08-20 11:00:00,30.80535,148.23398,32.0,13.0,815.797,12.7,0.9096,0.7973,0.6739,0.6277,0.613,0.8472,0.8109,4951.3804274844815
167,2015-08-20 11:30:00,28.38927,162.27295,15.0,9.0,815.605,13.1,0.5814,0.4198,0.2404,0.147,0.1132,0.9464,0.589,4845.75277038801
168,2015-08-20 12:00:00,27.39485,177.8271,16.0,10.0,815.444,12.8,0.6216,0.4492,0.2542,0.1546,0.1175,0.9908,0.57,4809.827092082193
169,2015-08-20 12:30:00,27.97794,193.58377,13.0,8.0,815.195,12.7,0.6206,0.4492,0.2554,0.1549,0.1185,0.99,0.6084,4805.867730949787
170,2015-08-20 13:00:00,30.04513,208.11373,14.0,8.0,815.001,13.2,0.6132,0.4435,0.251,0.1522,0.1151,0.8791,0.6014,4793.8818531449615
171,2015-08-20 16:30:00,64.13315,264.55025,31.0,14.0,814.579,16.1,0.6844,0.5025,0.2883,0.1756,0.1336,0.9976,0.6096,3961.403586327226
172,2015-08-20 17:00:00,69.88685,269.47179,50.0,21.0,814.773,16.1,0.7411,0.5433,0.3104,0.1868,0.1409,0.9654,0.5587,3545.795536072302
173,2015-08-21 08:00:00,60.06777,99.4575,18.0,13.0,815.83,6.2,0.3721,0.2735,0.1552,0.0948,0.0718,0.9918,0.6037,4592.285157233221
174,2015-08-21 08:30:00,54.44158,105.05096,18.0,13.0,815.744,7.3,0.4495,0.3297,0.1879,0.1137,0.086,0.9919,0.5816,4623.888289054837
175,2015-08-21 09:00:00,48.96979,111.27729,18.0,10.0,815.778,7.8,0.4888,0.3593,0.2055,0.1244,0.0926,0.9269,0.5993,4687.777084256579
176,2015-08-21 09:30:00,43.74243,118.39509,20.0,9.0,815.799,8.3,0.5193,0.382,0.2192,0.1333,0.0995,0.984,0.6046,4740.2846733969045
177,2015-08-21 10:00:00,38.88644,126.73532,15.0,8.0,815.753,9.0,0.544,0.398,0.2299,0.1416,0.105,0.9977,0.6045,4788.566831215118
178,2015-08-21 11:00:00,31.08312,148.60515,14.0,7.0,815.094,9.8,0.5324,0.3975,0.2336,0.1421,0.1071,0.9955,0.6148,4884.718447009183
179,2015-08-21 12:30:00,28.31517,193.57792,19.0,10.0,814.197,9.5,0.578,0.4344,0.2592,0.1581,0.1198,0.9124,0.6171,4864.846978395383
180,2015-08-23 07:00:00,71.84793,90.05655,31.0,15.0,825.021,13.9,0.5711,0.4259,0.2484,0.1525,0.1202,0.9985,0.5756,3710.578345804335
181,2015-08-23 07:30:00,66.10212,94.95939,29.0,14.0,824.852,13.6,0.547,0.4074,0.2375,0.1461,0.1162,0.9914,0.6163,4110.148662692075
182,2015-08-23 08:30:00,54.78632,105.77503,27.0,13.0,824.403,11.8,0.4882,0.3613,0.211,0.1328,0.1048,1.0,0.56,4593.705062815172
183,2015-08-23 10:00:00,39.33284,127.55703,16.0,8.0,824.309,11.9,0.4496,0.3326,0.1928,0.1246,0.0985,0.8691,0.6358,4916.934793330372
184,2015-08-23 11:00:00,31.64784,149.34786,12.0,7.0,823.994,13.2,0.4112,0.3054,0.1808,0.1174,0.0975,0.9854,0.5888,5040.985878094897
185,2015-08-23 12:00:00,28.39454,178.27898,14.0,8.0,823.585,12.0,0.426,0.3216,0.1995,0.139,0.1209,0.9977,0.6423,5074.422349904037
186,2015-08-23 13:30:00,34.27494,219.99751,12.0,7.0,823.161,15.0,0.4637,0.3419,0.2006,0.1286,0.1042,1.0,0.5511,4949.920964581258
187,2015-08-23 14:00:00,38.37478,230.32587,16.0,8.0,822.818,15.9,0.4953,0.3702,0.2426,0.1597,0.1329,0.9179,0.587,4879.256747771033
188,2015-08-23 14:30:00,43.08617,238.99503,29.0,12.0,822.596,16.9,0.5215,0.3824,0.2267,0.1466,0.1158,1.0,0.5634,4778.936641644145
189,2015-08-24 06:30:00,77.74668,85.62812,42.0,19.0,822.987,13.9,0.5161,0.3956,0.2375,0.1488,0.115,0.9998,0.5917,3262.607489507978
190,2015-08-24 07:00:00,72.00793,90.3798,34.0,16.0,823.072,14.7,0.5183,0.3989,0.2401,0.1502,0.1155,0.9997,0.6035,3824.109240984927
191,2015-08-24 08:00:00,60.56332,100.49703,32.0,18.0,823.109,13.5,0.5027,0.3909,0.2413,0.1571,0.1251,0.9633,0.6322,4443.218461608675
192,2015-08-24 08:30:00,54.96098,106.14132,31.0,19.0,822.978,13.4,0.4404,0.3412,0.207,0.1323,0.106,0.9999,0.5783,4683.754671499661
193,2015-08-24 09:00:00,49.52538,112.42317,27.0,17.0,823.107,13.4,0.4412,0.3381,0.2081,0.1339,0.1068,0.9906,0.6012,4800.7887825034295
194,2015-08-24 09:30:00,44.34873,119.59428,22.0,11.0,823.151,12.4,0.4084,0.3109,0.1879,0.1243,0.1013,0.9892,0.5749,4923.068854184609
195,2015-08-24 11:00:00,31.9347,149.71896,12.0,7.0,823.048,14.6,0.4063,0.3106,0.1925,0.1327,0.1122,0.9523,0.6216,5069.845129052181
196,2015-08-24 12:00:00,28.73403,178.43189,11.0,7.0,822.688,12.0,0.4055,0.2978,0.1791,0.1214,0.1011,0.9978,0.5827,5062.461139672335
197,2015-08-24 13:00:00,31.38962,207.60251,12.0,7.0,822.252,12.1,0.3643,0.2757,0.1672,0.1112,0.0905,0.9964,0.6354,5095.051606314433
198,2015-08-25 06:00:00,83.58555,81.24334,23.0,14.0,823.403,14.3,0.3279,0.2543,0.1512,0.0969,0.0763,0.9869,0.6289,2632.2402676372053
199,2015-08-25 06:30:00,77.9081,85.94514,19.0,12.0,823.487,14.0,0.3481,0.2645,0.1563,0.0995,0.0787,0.9945,0.6098,3615.150584320755
200,2015-08-25 10:00:00,39.78936,128.38442,16.0,10.0,823.608,14.3,0.3371,0.259,0.1616,0.1146,0.0972,0.9667,0.5769,5077.02752721168
201,2015-08-25 11:30:00,29.96101,163.70231,26.0,16.0,823.085,15.6,0.3991,0.3136,0.2131,0.1606,0.1368,0.9681,0.6826,5121.374784341948
202,2015-08-25 12:00:00,29.07652,178.58564,20.0,15.0,822.819,15.5,0.3667,0.2754,0.1704,0.1212,0.0952,0.9205,0.6254,5116.79510172691
203,2015-08-25 12:30:00,29.69779,193.58503,13.0,9.0,822.684,16.1,0.4445,0.2402,0.1628,0.1347,0.0961,0.933,0.5798,5196.134346114412
204,2015-08-25 14:30:00,43.6845,238.47079,16.0,8.0,821.842,16.3,0.3685,0.2813,0.175,0.1255,0.0963,0.9203,0.5248,4986.837915156585
205,2015-08-26 09:30:00,44.76391,120.4035,23.0,11.0,822.739,16.4,0.3403,0.2929,0.2339,0.2085,0.2002,0.892,0.7276,5195.082536123348
206,2015-08-28 06:00:00,84.07825,82.19176,12.0,9.0,822.199,17.5,0.1806,0.1382,0.0774,0.05,0.0417,0.9622,0.6155,2999.446846380883
207,2015-08-28 06:30:00,78.39601,86.91409,12.0,10.0,822.387,17.3,0.2498,0.1829,0.1011,0.0622,0.0506,0.9997,0.6285,3800.789728256836
208,2015-08-28 14:30:00,44.61092,237.70108,17.0,10.0,822.036,19.9,0.5078,0.3715,0.2105,0.1296,0.1005,0.9885,0.5855,4756.021686311392
209,2015-08-29 06:30:00,78.5599,87.24265,24.0,13.0,823.728,15.6,0.4692,0.3421,0.1894,0.111,0.084,0.9887,0.5861,3189.8131466127725
210,2015-08-29 07:30:00,67.08769,97.01167,20.0,13.0,823.64,14.3,0.4566,0.3348,0.1847,0.1084,0.0808,0.9999,0.5915,4162.690798148096
211,2015-08-29 16:00:00,60.87914,257.01497,25.0,14.0,819.75,17.1,0.5001,0.3683,0.2074,0.1255,0.0947,0.9718,0.5978,4361.64319314648
212,2015-08-30 08:30:00,56.04178,108.38891,15.0,12.0,819.488,11.1,0.1515,0.1316,0.1095,0.1086,0.1116,0.9005,0.7506,5232.8412897587
213,2015-08-30 13:30:00,36.64554,218.65233,22.0,15.0,817.468,16.2,0.1495,0.1057,0.0618,0.0495,0.0359,0.9663,0.6143,5310.090319316017
214,2015-08-30 14:30:00,45.24639,237.19902,13.0,10.0,816.747,16.9,0.1426,0.1011,0.0581,0.0463,0.0369,0.9503,0.5945,5251.930741738363
215,2015-08-30 15:00:00,50.28867,244.54164,17.0,13.0,816.363,16.3,0.153,0.1104,0.064,0.0502,0.0419,0.932,0.6248,5184.6664086495975
216,2015-08-30 15:30:00,55.62917,250.98249,16.0,13.0,816.103,16.3,0.1441,0.1021,0.0586,0.0449,0.038,0.9391,0.6271,5115.1490453103725
217,2015-09-01 06:30:00,79.05556,88.24334,7.0,7.0,819.412,17.5,0.0531,0.041,0.0231,0.0198,0.0226,0.9962,0.6185,4410.0892430532285
218,2015-09-01 08:00:00,61.94127,103.38265,11.0,9.0,819.678,16.3,0.0768,0.0571,0.0336,0.0265,0.0296,0.9978,0.6046,5144.751947807188
219,2015-09-01 09:30:00,46.0629,122.86046,11.0,8.0,819.707,16.3,0.0717,0.0525,0.0315,0.0259,0.0295,0.9952,0.592,5376.007901494777
220,2015-09-08 06:30:00,80.2372,90.65037,10.0,8.0,820.328,12.5,0.1092,0.0824,0.0463,0.032,0.0286,0.9883,0.6075,4025.793995312362
221,2015-09-08 07:30:00,68.82028,100.60039,19.0,16.0,821.135,13.1,0.1447,0.1054,0.0594,0.0399,0.0347,0.9828,0.597,4758.71659080439
222,2015-09-08 08:30:00,57.7764,111.86205,12.0,9.0,821.57,12.3,0.141,0.1032,0.058,0.0373,0.0348,0.9457,0.6225,5083.332560578388
223,2015-09-08 09:00:00,52.56307,118.37252,14.0,10.0,821.535,12.2,0.1426,0.1041,0.0582,0.0404,0.0369,0.9893,0.5792,5165.820153963624
224,2015-09-08 09:30:00,47.68196,125.73746,10.0,8.0,821.471,12.7,0.1339,0.0995,0.0577,0.0409,0.0365,0.9933,0.5994,5240.866466124662
225,2015-09-08 10:00:00,43.26672,134.1894,11.0,8.0,821.477,12.7,0.1552,0.1171,0.0752,0.0583,0.0559,0.883,0.6652,5274.786441928805
226,2015-09-08 10:30:00,39.49153,143.94468,7.0,6.0,821.372,12.1,0.1371,0.0991,0.0578,0.0427,0.0388,0.9931,0.6253,5318.133266331413
227,2015-09-08 11:30:00,34.72549,167.54155,7.0,6.0,820.917,12.0,0.1607,0.1148,0.0684,0.0512,0.0503,0.9996,0.6139,5331.087035844612
228,2015-09-08 12:00:00,34.14187,180.7221,7.0,6.0,820.841,12.5,0.1672,0.1208,0.0758,0.0531,0.0483,0.945,0.5838,5327.663254078896
229,2015-09-08 12:30:00,34.88342,193.85158,6.0,6.0,820.503,13.2,0.1592,0.1183,0.0722,0.0528,0.0476,0.8864,0.6145,5329.496193688779
230,2015-09-08 13:00:00,36.86841,206.15003,9.0,7.0,820.26,13.9,0.1651,0.1223,0.0752,0.054,0.0479,0.9442,0.6252,5309.617915886651
231,2015-09-08 14:00:00,43.77117,226.73632,17.0,12.0,819.617,12.1,0.1754,0.1272,0.076,0.0539,0.0489,1.0,0.5787,5237.625313061419
232,2015-09-08 14:30:00,48.25343,235.04335,11.0,9.0,819.256,12.8,0.1787,0.1332,0.0789,0.0563,0.0498,0.9192,0.6337,5184.799032125371
233,2015-09-08 15:30:00,58.43465,248.70915,17.0,13.0,818.914,13.6,0.1699,0.1249,0.0744,0.0516,0.0453,0.9918,0.5723,5024.267287689755
234,2015-09-08 16:00:00,63.9071,254.5043,15.0,12.0,819.035,13.1,0.1743,0.1269,0.0748,0.052,0.0454,0.9877,0.6095,4877.714126635291
235,2015-09-09 06:30:00,80.40893,91.00069,7.0,7.0,820.86,7.2,0.0394,0.0323,0.0179,0.0153,0.0158,0.9961,0.632,4268.889168466851
236,2015-09-09 07:00:00,74.68588,95.88332,8.0,7.0,820.892,7.0,0.0488,0.0373,0.0209,0.0162,0.0164,0.9807,0.5705,4733.90598890166
237,2015-09-09 08:30:00,57.97788,112.25123,9.0,8.0,820.632,7.0,0.0635,0.0482,0.0274,0.0217,0.0208,0.9769,0.5985,5220.46865361687
238,2015-09-09 09:00:00,52.78158,118.77321,10.0,8.0,820.465,7.3,0.0633,0.0483,0.0278,0.0213,0.0191,0.9991,0.6267,5291.772958477041
239,2015-09-09 10:00:00,43.53351,134.59628,9.0,7.0,820.124,7.5,0.0706,0.0532,0.0337,0.0242,0.0234,0.9973,0.6446,5380.197479677913
240,2015-09-09 10:30:00,39.78868,144.33198,7.0,6.0,820.035,8.8,0.086,0.0667,0.0399,0.0301,0.0289,0.9776,0.5945,5386.046423059892
241,2015-09-09 11:00:00,36.89799,155.45032,7.0,6.0,819.687,9.0,0.0939,0.0709,0.0424,0.0326,0.0291,0.9978,0.6311,5397.033643645066
242,2015-09-09 11:30:00,35.08303,167.79824,7.0,6.0,819.384,9.8,0.1012,0.0777,0.0466,0.0362,0.0321,0.9982,0.6371,5395.348247281038
243,2015-09-09 12:00:00,34.51967,180.86725,7.0,6.0,819.129,10.6,0.1155,0.0875,0.0555,0.0426,0.0361,0.9847,0.5934,5379.779676145738
244,2015-09-09 12:30:00,35.26974,193.8771,8.0,7.0,818.849,9.8,0.1182,0.0898,0.0552,0.0409,0.0374,0.9935,0.5522,5367.37459719108
245,2015-09-09 13:00:00,37.25212,206.07148,10.0,8.0,818.449,10.0,0.1191,0.0906,0.0553,0.0409,0.0365,0.9978,0.6327,5353.144551589753
246,2015-09-09 13:30:00,40.28021,216.99326,8.0,7.0,818.131,10.5,0.1158,0.0883,0.0552,0.0411,0.0358,0.9999,0.5705,5338.109727414447
247,2015-09-09 14:30:00,48.59987,234.81379,13.0,10.0,817.486,10.6,0.1286,0.0952,0.061,0.0426,0.0377,0.7921,0.6349,5244.278852384258
248,2015-09-09 15:00:00,53.51836,242.04789,19.0,14.0,817.386,11.2,0.1424,0.1062,0.066,0.0486,0.0422,0.9564,0.5817,5154.209313282641
249,2015-09-10 06:30:00,80.58137,91.35226,7.0,7.0,820.222,7.4,0.0254,0.0217,0.0128,0.0129,0.0145,1.0,0.698,4320.60287495759
250,2015-09-10 07:00:00,74.86133,96.24153,8.0,7.0,820.381,7.0,0.0315,0.0255,0.0149,0.0136,0.0144,0.9608,0.6294,4777.081695169645
251,2015-09-10 07:30:00,69.18139,101.33359,9.0,8.0,820.314,6.8,0.035,0.0273,0.0163,0.0145,0.0151,0.9756,0.6348,5025.867894956979
252,2015-09-10 08:00:00,63.60023,106.75156,10.0,8.0,820.241,6.9,0.0358,0.0279,0.0167,0.0144,0.015,0.9733,0.6302,5179.206795790455
253,2015-09-10 09:30:00,48.16467,126.55324,8.0,7.0,820.076,7.5,0.0417,0.0345,0.0228,0.0195,0.0192,0.9977,0.6455,5391.18122729549
254,2015-09-10 10:00:00,43.80258,135.00116,8.0,7.0,819.953,7.5,0.0689,0.0522,0.0359,0.0313,0.0291,0.9477,0.6684,5390.626835373752
255,2015-09-10 13:00:00,37.63749,205.99454,9.0,7.0,818.173,8.5,0.0366,0.0355,0.0225,0.0193,0.0159,0.9773,0.6828,5468.1690132887325
256,2015-09-10 13:30:00,40.65565,216.84105,7.0,6.0,817.999,7.9,0.0403,0.0344,0.0226,0.0205,0.0165,0.987,0.6823,5446.478164088838
257,2015-09-10 14:00:00,44.49351,226.33346,9.0,7.0,817.831,8.3,0.0366,0.032,0.0195,0.0172,0.0159,0.9976,0.6815,5424.190396256684
258,2015-09-10 14:30:00,48.94832,234.58614,9.0,8.0,817.713,8.2,0.0517,0.0425,0.0291,0.0255,0.0217,1.0,0.6145,5365.58841159494
259,2015-09-10 15:30:00,59.08413,248.21483,13.0,10.0,817.597,8.3,0.0305,0.0258,0.0175,0.0151,0.0147,0.9975,0.6874,5262.335206737099
260,2015-09-10 16:00:00,64.54054,254.00888,17.0,12.0,817.654,8.3,0.0317,0.0256,0.0157,0.0142,0.0146,1.0,0.6374,5151.951811908136
261,2015-09-11 06:30:00,80.75453,91.70497,9.0,8.0,825.443,15.8,0.1417,0.1088,0.0704,0.0558,0.0559,0.9986,0.651,3958.565205159113
262,2015-09-11 07:00:00,75.03775,96.60066,11.0,10.0,825.493,16.1,0.1622,0.1235,0.0788,0.0604,0.0594,0.9978,0.6409,4466.85733724611
263,2015-09-11 10:00:00,44.07389,135.40391,8.0,7.0,824.675,14.3,0.1253,0.0949,0.0604,0.0474,0.0473,0.9938,0.6485,5332.3248976120485
264,2015-09-11 10:30:00,40.38979,145.09795,7.0,6.0,824.627,14.5,0.1251,0.0956,0.0627,0.0504,0.0486,0.9966,0.6571,5362.416976560709
265,2015-09-11 11:30:00,35.80363,168.30264,8.0,7.0,824.285,15.2,0.1619,0.1219,0.0776,0.0579,0.0556,0.9932,0.6797,5343.481489987257
266,2015-09-11 12:30:00,36.04697,193.92862,10.0,8.0,823.992,15.9,0.1848,0.1388,0.0884,0.0672,0.0602,0.9957,0.6429,5315.52950543454
267,2015-09-11 13:00:00,38.02439,205.91911,9.0,7.0,823.744,15.7,0.2037,0.152,0.0934,0.0703,0.0616,0.9917,0.6334,5266.295058256053
268,2015-09-11 13:30:00,41.03277,216.691,9.0,7.0,823.494,16.7,0.2551,0.1936,0.1239,0.0963,0.083,0.9243,0.6437,5185.329796407706
269,2015-09-11 14:30:00,49.29865,234.36038,10.0,8.0,822.964,16.6,0.2057,0.1492,0.0897,0.0673,0.0575,0.9975,0.6232,5130.000908639079
270,2015-09-11 15:30:00,59.41169,247.96921,15.0,12.0,822.412,16.8,0.1858,0.1325,0.0819,0.0592,0.056,0.9575,0.6335,4988.814746288568
271,2015-09-11 16:00:00,64.85996,253.76211,12.0,10.0,822.341,16.7,0.1509,0.109,0.0666,0.0514,0.0484,0.9998,0.5617,4917.08633061088
272,2015-09-12 06:30:00,80.92837,92.05871,9.0,8.0,822.047,11.5,0.0519,0.0404,0.0237,0.0207,0.0228,0.9961,0.654,4183.209295993485
273,2015-09-12 07:00:00,75.21512,96.9606,8.0,7.0,822.193,11.4,0.0589,0.0439,0.0258,0.0217,0.0233,0.9968,0.6178,4683.417261927396
274,2015-09-12 07:30:00,69.54736,102.06947,10.0,9.0,822.245,11.9,0.0627,0.0457,0.0262,0.0223,0.0237,0.9936,0.6129,4952.201428687682
275,2015-09-12 08:00:00,63.98513,107.50775,11.0,9.0,822.234,11.8,0.0676,0.0496,0.0299,0.0241,0.0259,0.96,0.6153,5109.675441036297
276,2015-09-12 09:00:00,53.44882,119.97202,10.0,8.0,821.956,11.4,0.0682,0.0506,0.0312,0.0241,0.0254,0.9981,0.5923,5291.9001871999335
277,2015-09-12 09:30:00,48.65592,127.36383,8.0,7.0,821.985,11.2,0.0987,0.0726,0.0419,0.0301,0.03,0.9922,0.6291,5291.232312867379
278,2015-09-12 10:00:00,44.3474,135.80436,8.0,7.0,821.923,11.3,0.1229,0.0915,0.0521,0.0371,0.0338,0.9962,0.6191,5294.371979772702
279,2015-09-12 10:30:00,40.69361,145.47635,7.0,6.0,821.683,10.9,0.1084,0.0796,0.046,0.032,0.0311,0.9966,0.618,5343.442205293031
280,2015-09-12 13:00:00,38.41272,205.84508,9.0,7.0,820.08,11.3,0.0896,0.0679,0.0433,0.0354,0.0329,0.976,0.5923,5396.191844829408
281,2015-09-12 13:30:00,41.41145,216.54303,8.0,7.0,819.723,12.0,0.111,0.0796,0.0497,0.0404,0.0366,0.9787,0.5987,5338.7459588815445
282,2015-09-12 14:00:00,45.22309,225.93937,8.0,7.0,819.348,12.0,0.1013,0.0737,0.0458,0.0374,0.0353,0.963,0.6172,5321.654644014889
283,2015-09-12 14:30:00,49.65072,234.13648,8.0,7.0,819.014,11.8,0.0976,0.0714,0.0465,0.0358,0.0352,0.9431,0.6038,5278.530099826682
284,2015-09-12 15:00:00,54.53205,241.32844,11.0,9.0,818.711,11.8,0.0983,0.0708,0.0433,0.0337,0.0329,0.9884,0.595,5223.247757968889
285,2015-09-12 15:30:00,59.74095,247.72463,11.0,9.0,818.522,11.9,0.1063,0.0766,0.046,0.0369,0.0348,0.9884,0.6045,5118.02270888909
286,2015-09-12 16:00:00,65.181,253.51599,10.0,9.0,818.49,12.4,0.1105,0.0796,0.0485,0.0387,0.0369,0.9819,0.5989,4976.91144788742
287,2015-09-13 06:30:00,81.10291,92.41335,16.0,9.0,816.202,8.2,0.0708,0.0552,0.0318,0.0247,0.0234,0.9571,0.6368,4054.16312811708
288,2015-09-13 08:30:00,58.80091,113.80745,11.0,9.0,815.862,8.0,0.1013,0.0771,0.0449,0.031,0.0273,0.9999,0.5405,5134.266718247071
289,2015-09-13 09:00:00,53.67507,120.37004,11.0,8.0,815.81,8.0,0.1249,0.0958,0.0578,0.038,0.0314,0.9998,0.6322,5175.683553341155
290,2015-09-13 09:30:00,48.90466,127.7668,11.0,8.0,815.75,7.8,0.171,0.1333,0.0789,0.0497,0.0407,0.9993,0.6263,5162.977742563475
291,2015-09-14 09:00:00,53.9032,120.76702,31.0,15.0,814.585,11.9,0.5091,0.395,0.2484,0.1663,0.1368,0.9991,0.649,4623.034574134218
292,2015-09-14 09:30:00,49.15544,128.16801,32.0,17.0,814.556,12.4,0.5219,0.4018,0.2443,0.1554,0.1213,0.9991,0.6399,4683.78646592655
293,2015-09-16 07:00:00,75.93409,98.40592,8.0,7.0,815.726,16.5,0.0475,0.0395,0.0224,0.0172,0.0188,0.9863,0.6012,4666.170432062385
294,2015-09-16 07:30:00,70.29364,103.54523,9.0,8.0,815.822,15.8,0.0449,0.0362,0.0204,0.0161,0.018,0.9708,0.6331,4967.101989823575
295,2015-09-16 08:00:00,64.7722,109.02013,11.0,9.0,815.629,15.7,0.0443,0.0365,0.0209,0.0173,0.0189,0.9439,0.6246,5135.147122858227
296,2015-09-16 09:00:00,54.36498,121.55726,10.0,8.0,815.39,15.1,0.0457,0.038,0.0224,0.0175,0.0197,0.982,0.5549,5320.011800495001
297,2015-09-17 07:30:00,70.48316,103.91425,9.0,8.0,817.706,13.4,0.0292,0.0241,0.0145,0.0135,0.0171,0.9508,0.664,5020.570985297183
298,2015-09-17 08:00:00,64.9725,109.39744,9.0,8.0,817.732,13.3,0.0282,0.0238,0.0152,0.0139,0.0175,0.9102,0.6849,5186.673924030137
299,2015-09-17 09:00:00,54.59857,121.95024,8.0,7.0,818.001,14.2,0.0344,0.0291,0.0182,0.0165,0.0206,1.0,0.65,5354.285845333608
300,2015-09-17 11:00:00,39.5992,158.03786,16.0,12.0,817.937,16.8,0.0602,0.0524,0.0378,0.0336,0.0372,0.9981,0.7059,5462.35275671229
301,2015-09-18 11:00:00,39.94439,158.34398,14.0,10.0,820.23,13.7,0.1329,0.0934,0.0526,0.0351,0.0364,0.9999,0.5784,5332.678984142018
302,2015-09-18 11:30:00,38.37437,169.96618,7.0,6.0,819.992,13.9,0.1063,0.0767,0.0421,0.0294,0.0319,0.998,0.6085,5378.5727573355525
303,2015-09-18 12:00:00,37.9821,182.0921,8.0,7.0,819.734,13.1,0.1276,0.0901,0.0515,0.0334,0.0345,0.9914,0.5776,5349.442493779196
304,2015-09-18 12:30:00,38.80448,194.10426,8.0,7.0,819.426,13.4,0.1073,0.0758,0.0432,0.0324,0.0316,0.9914,0.5729,5370.074813274106
305,2015-09-18 13:00:00,40.7662,205.42499,11.0,8.0,819.226,14.2,0.1282,0.0898,0.0498,0.0363,0.0354,0.9659,0.6129,5325.578695351877
306,2015-09-18 13:30:00,43.70958,215.69429,12.0,9.0,819.148,13.9,0.1183,0.0825,0.0479,0.0364,0.0352,1.0,0.5031,5314.93747109552
307,2015-09-19 06:30:00,82.16414,94.55361,8.0,7.0,820.358,10.0,0.0345,0.0283,0.0169,0.0164,0.0212,0.9993,0.6564,4073.116524133515
308,2015-09-19 07:00:00,76.48311,99.49232,7.0,7.0,820.503,10.1,0.0419,0.0313,0.0175,0.0151,0.0205,0.9989,0.6066,4651.874244967689
309,2015-09-19 07:30:00,70.86569,104.65149,9.0,8.0,820.381,9.1,0.0407,0.0307,0.0177,0.0143,0.0192,0.9989,0.6111,4957.857793041939
310,2015-09-19 08:00:00,65.37726,110.15016,9.0,8.0,820.167,8.7,0.0398,0.0292,0.0156,0.0168,0.0182,0.9514,0.6496,5137.045022375301
311,2015-09-19 08:30:00,60.08517,116.12464,9.0,8.0,819.963,9.0,0.0428,0.0319,0.0199,0.016,0.0194,0.9708,0.6477,5241.725220906205
312,2015-09-19 09:00:00,55.07104,122.73118,8.0,7.0,819.73,8.9,0.0425,0.0322,0.0205,0.0154,0.0205,0.9018,0.6617,5322.320561007207
313,2015-09-19 10:00:00,46.31908,138.53162,8.0,7.0,819.44,9.2,0.0427,0.0327,0.0212,0.0176,0.0193,0.9857,0.6436,5414.866435901782
314,2015-09-19 10:30:00,42.87515,148.02834,7.0,6.0,819.207,9.4,0.0469,0.0366,0.0244,0.0194,0.0219,0.9854,0.6387,5435.54765542276
315,2015-09-19 11:00:00,40.29099,158.64597,7.0,6.0,818.786,9.8,0.0509,0.0389,0.0253,0.0223,0.0239,0.9439,0.6591,5451.227508504673
316,2015-09-19 11:30:00,38.74657,170.19,8.0,6.0,818.354,10.4,0.0519,0.0403,0.0267,0.0185,0.023,0.9219,0.6478,5455.283694581731
317,2015-09-19 12:30:00,39.20172,194.12758,8.0,6.0,817.653,10.7,0.055,0.0423,0.0282,0.0234,0.022,0.9963,0.6201,5446.444667618019
318,2015-09-19 13:00:00,41.16129,205.35811,8.0,7.0,817.429,11.3,0.0629,0.0484,0.0325,0.0272,0.0262,0.9592,0.6104,5424.357450045112
319,2015-09-19 14:30:00,52.15361,232.61848,11.0,9.0,816.717,13.1,0.0799,0.0583,0.0366,0.0313,0.0327,0.9509,0.6318,5290.300242620878
320,2015-09-19 15:00:00,56.9484,239.69941,12.0,10.0,816.436,12.8,0.0787,0.059,0.037,0.0308,0.0333,0.9501,0.6325,5222.836365427408
321,2015-09-19 15:30:00,62.08313,246.04132,12.0,10.0,816.473,12.8,0.0896,0.0649,0.0415,0.0348,0.0361,0.9964,0.6267,5107.961219287789
322,2015-09-19 16:00:00,67.46351,251.81174,12.0,10.0,816.442,12.8,0.0911,0.0643,0.0408,0.035,0.0354,0.9394,0.6653,4960.780575261983
323,2015-09-20 08:00:00,65.5817,110.52531,9.0,8.0,820.242,6.8,0.0258,0.0195,0.01,0.0088,0.0106,1.0,0.5608,5144.134625164881
324,2015-09-20 08:30:00,60.30477,116.50703,9.0,8.0,820.104,7.4,0.0267,0.0201,0.011,0.0091,0.0111,0.9911,0.6376,5257.744720320243
325,2015-09-20 10:00:00,46.60824,138.90877,8.0,7.0,819.676,8.6,0.0272,0.022,0.014,0.0141,0.0156,0.9933,0.7104,5427.828548680448
326,2015-09-20 12:00:00,38.76243,182.34119,7.0,6.0,819.456,8.7,0.03,0.0235,0.0136,0.012,0.0138,0.998,0.6328,5474.196876578839
327,2015-09-20 13:30:00,44.48256,215.42425,9.0,7.0,818.22,9.6,0.033,0.0264,0.0158,0.0142,0.014,0.9693,0.6365,5425.359552732778
328,2015-09-20 14:30:00,52.51509,232.4082,8.0,7.0,817.82,9.8,0.0368,0.0298,0.0177,0.0167,0.0159,0.9716,0.6345,5342.703647706696
329,2015-09-20 15:00:00,57.29754,239.47209,10.0,9.0,817.775,9.8,0.0392,0.0299,0.0178,0.0171,0.0165,0.9701,0.6527,5274.454602889837
330,2015-09-20 15:30:00,62.42152,245.80487,10.0,9.0,817.774,9.7,0.0393,0.0296,0.0164,0.0157,0.0166,0.9959,0.6402,5178.930857340857
331,2015-09-20 16:00:00,67.79308,251.57094,11.0,10.0,817.802,9.3,0.0445,0.0321,0.0193,0.0168,0.017,0.9755,0.6274,5028.179380606895
